Algorithm, Date, Population Count, alpha, beta, stagnation, best after, best, execution time, other variables 
ACO, 19112022-075132, 53, 1, 1, 24, 13, 11372.0, 19.84981060028076, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |selectionTypeConst = 0.5 |ACS_qlearn_gamma = 0.5 |globalbest = <ant_defs.Ant object at 0x0000016E961B30D0> | 
ACO, 19112022-075152, 53, 1, 1, 23, 12, 11175.0, 19.319748878479004, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |selectionTypeConst = 0.5 |ACS_qlearn_gamma = 0.5 |globalbest = <ant_defs.Ant object at 0x0000016E961B3910> | 
ACO, 19112022-075210, 53, 1, 1, 22, 11, 11378.0, 18.511051654815674, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |selectionTypeConst = 0.5 |ACS_qlearn_gamma = 0.5 |globalbest = <ant_defs.Ant object at 0x0000016E94F4D040> | 
ACO, 19112022-075237, 53, 1, 1, 32, 21, 11387.0, 26.7853786945343, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |selectionTypeConst = 0.5 |ACS_qlearn_gamma = 0.5 |globalbest = <ant_defs.Ant object at 0x0000016EF42FACA0> | 
ACO, 19112022-075309, 53, 1, 1, 39, 28, 10363.0, 32.24106216430664, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |selectionTypeConst = 0.5 |ACS_qlearn_gamma = 0.5 |globalbest = <ant_defs.Ant object at 0x0000016E961B3700> | 
ACO, 19112022-075343, 53, 1, 1, 41, 30, 10858.0, 33.64133024215698, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |selectionTypeConst = 0.5 |ACS_qlearn_gamma = 0.5 |globalbest = <ant_defs.Ant object at 0x0000016EF42FACA0> | 
ACO, 19112022-075414, 53, 1, 1, 39, 28, 11043.0, 31.291020393371582, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |selectionTypeConst = 0.5 |ACS_qlearn_gamma = 0.5 |globalbest = <ant_defs.Ant object at 0x0000016E961B6CA0> | 
ACO, 19112022-075435, 53, 1, 1, 25, 14, 11231.0, 20.45414090156555, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |selectionTypeConst = 0.5 |ACS_qlearn_gamma = 0.5 |globalbest = <ant_defs.Ant object at 0x0000016E961B3400> | 
ACO, 19112022-075508, 53, 1, 1, 41, 30, 11187.0, 32.981390953063965, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |selectionTypeConst = 0.5 |ACS_qlearn_gamma = 0.5 |globalbest = <ant_defs.Ant object at 0x0000016E961B6BE0> | 
ACO, 19112022-075527, 53, 1, 1, 24, 13, 11738.0, 19.54456877708435, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |selectionTypeConst = 0.5 |ACS_qlearn_gamma = 0.5 |globalbest = <ant_defs.Ant object at 0x0000016E961B37F0> | 
MMAS, 19112022-075603, 53, 1, 1, 51, 40, 16096.0, 36.1226487159729, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 0.00012425447316103378 |min_pheromone = 2.833548561585017e-07 |smoothing_coef = 0.5 |globalbest = <ant_defs.Ant object at 0x0000016E961B6070> | 
MMAS, 19112022-075634, 53, 1, 1, 44, 22, 16170.0, 31.009416341781616, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 0.00012368583797155226 |min_pheromone = 2.8205811779389267e-07 |smoothing_coef = 0.5 |globalbest = <ant_defs.Ant object at 0x0000016E961B6F70> | 
MMAS, 19112022-075703, 53, 1, 1, 41, 8, 16285.0, 28.926535844802856, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 0.00012281240405280933 |min_pheromone = 2.8006630425098214e-07 |smoothing_coef = 0.5 |globalbest = <ant_defs.Ant object at 0x0000016E961B3D30> | 
MMAS, 19112022-075741, 53, 1, 1, 53, 31, 16575.0, 37.4189133644104, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 0.00012066365007541478 |min_pheromone = 2.7516619998354414e-07 |smoothing_coef = 0.5 |globalbest = <ant_defs.Ant object at 0x0000016E961B6730> | 
MMAS, 19112022-075805, 53, 1, 1, 34, 1, 16416.0, 24.394439458847046, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 0.00012183235867446393 |min_pheromone = 2.778313696836771e-07 |smoothing_coef = 0.5 |globalbest = <ant_defs.Ant object at 0x0000016E961B62B0> | 
MMAS, 19112022-075840, 53, 1, 1, 50, 39, 15542.0, 35.200167655944824, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 0.00012868356710848025 |min_pheromone = 2.9345513863899395e-07 |smoothing_coef = 0.5 |globalbest = <ant_defs.Ant object at 0x0000016E961B6640> | 
MMAS, 19112022-075916, 53, 1, 1, 51, 18, 15583.0, 36.07272744178772, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 0.0001283449913367131 |min_pheromone = 2.926830369458541e-07 |smoothing_coef = 0.5 |globalbest = <ant_defs.Ant object at 0x0000016E961B6DF0> | 
MMAS, 19112022-075947, 53, 1, 1, 43, 10, 16706.0, 30.370220184326172, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 0.00011971746677840296 |min_pheromone = 2.730084858570121e-07 |smoothing_coef = 0.5 |globalbest = <ant_defs.Ant object at 0x0000016E961B6910> | 
MMAS, 19112022-080016, 53, 1, 1, 41, 8, 16107.0, 29.116947650909424, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 0.00012416961569503942 |min_pheromone = 2.8316134380873187e-07 |smoothing_coef = 0.5 |globalbest = <ant_defs.Ant object at 0x0000016E961B3A30> | 
MMAS, 19112022-080054, 53, 1, 1, 54, 32, 16228.0, 38.03666305541992, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 0.00012324377618930243 |min_pheromone = 2.810500224751814e-07 |smoothing_coef = 0.5 |globalbest = <ant_defs.Ant object at 0x0000016E94EBCB50> | 
ASRANK, 19112022-080128, 53, 1, 1, 48, 37, 16046.0, 34.03374528884888, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |elite_multiplier = 25 |globalbest = <ant_defs.Ant object at 0x0000016E961B3EE0> | 
ASRANK, 19112022-080151, 53, 1, 1, 31, 20, 15191.0, 22.580439805984497, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |elite_multiplier = 25 |globalbest = <ant_defs.Ant object at 0x0000016E961B30A0> | 
ASRANK, 19112022-080210, 53, 1, 1, 26, 15, 16234.0, 19.345242023468018, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |elite_multiplier = 25 |globalbest = <ant_defs.Ant object at 0x0000016E961B36A0> | 
ASRANK, 19112022-080231, 53, 1, 1, 28, 17, 15088.0, 21.052300453186035, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |elite_multiplier = 25 |globalbest = <ant_defs.Ant object at 0x0000016E961B3C10> | 
ASRANK, 19112022-080305, 53, 1, 1, 46, 35, 15686.0, 34.28180718421936, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |elite_multiplier = 25 |globalbest = <ant_defs.Ant object at 0x0000016E961B3040> | 
ASRANK, 19112022-080328, 53, 1, 1, 30, 19, 16897.0, 23.014610528945923, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |elite_multiplier = 25 |globalbest = <ant_defs.Ant object at 0x0000016E961B6790> | 
ASRANK, 19112022-080348, 53, 1, 1, 28, 17, 16507.0, 20.039784908294678, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |elite_multiplier = 25 |globalbest = <ant_defs.Ant object at 0x0000016E961B3910> | 
ASRANK, 19112022-080409, 53, 1, 1, 29, 18, 15716.0, 20.632240056991577, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |elite_multiplier = 25 |globalbest = <ant_defs.Ant object at 0x0000016E94F4D910> | 
ASRANK, 19112022-080442, 53, 1, 1, 46, 35, 16332.0, 32.590516090393066, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |elite_multiplier = 25 |globalbest = <ant_defs.Ant object at 0x0000016E961B3670> | 
ASRANK, 19112022-080514, 53, 1, 1, 45, 34, 15204.0, 32.96011447906494, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |elite_multiplier = 25 |globalbest = <ant_defs.Ant object at 0x0000016E961B3D30> | 
