Algorithm, Date, Population Count, alpha, beta, stagnation, best after, best, execution time, other variables 
MMAS, 19112022-083051, 70, 1, 1, 49, 16, 62463.0, 85.59275722503662, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 3.201895522149112e-05 |min_pheromone = 4.117744645434993e-08 |smoothing_coef = 0.5 |globalbest = <ant_defs.Ant object at 0x0000016E94EC8430> | 
MMAS, 19112022-083209, 70, 1, 1, 45, 12, 61569.0, 78.82179188728333, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 3.248387987461222e-05 |min_pheromone = 4.1775355095552304e-08 |smoothing_coef = 0.5 |globalbest = <ant_defs.Ant object at 0x0000016E961B6F10> | 
MMAS, 19112022-083408, 70, 1, 1, 68, 46, 61344.0, 118.31765913963318, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 3.260302556077204e-05 |min_pheromone = 4.1928580429676246e-08 |smoothing_coef = 0.5 |globalbest = <ant_defs.Ant object at 0x0000016E961B6EE0> | 
MMAS, 19112022-083528, 70, 1, 1, 46, 24, 62652.0, 80.5114336013794, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 3.192236480878503e-05 |min_pheromone = 4.105322795566079e-08 |smoothing_coef = 0.5 |globalbest = <ant_defs.Ant object at 0x0000016E94F23940> | 
MMAS, 19112022-083704, 70, 1, 1, 55, 33, 62927.0, 95.71444606781006, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 3.178285950386956e-05 |min_pheromone = 4.087381947142021e-08 |smoothing_coef = 0.5 |globalbest = <ant_defs.Ant object at 0x0000016E94F23AC0> | 
MMAS, 19112022-083811, 70, 1, 1, 38, 16, 62551.0, 66.7654378414154, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 3.1973909290019345e-05 |min_pheromone = 4.111951588108999e-08 |smoothing_coef = 0.5 |globalbest = <ant_defs.Ant object at 0x0000016E94F23BB0> | 
MMAS, 19112022-084004, 70, 1, 1, 65, 54, 62320.0, 113.34624648094177, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 3.209242618741977e-05 |min_pheromone = 4.12719325718559e-08 |smoothing_coef = 0.5 |globalbest = <ant_defs.Ant object at 0x0000016E961B6130> | 
ASRANK, 19112022-084111, 70, 1, 1, 38, 27, 61414.0, 67.06340408325195, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |elite_multiplier = 36 |globalbest = <ant_defs.Ant object at 0x0000016E950884F0> | 
ASRANK, 19112022-084152, 70, 1, 1, 23, 12, 63103.0, 41.24282193183899, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |elite_multiplier = 36 |globalbest = <ant_defs.Ant object at 0x0000016E950883A0> | 
ASRANK, 19112022-084232, 70, 1, 1, 22, 11, 63054.0, 39.44113516807556, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |elite_multiplier = 36 |globalbest = <ant_defs.Ant object at 0x0000016EF61BE490> | 
ASRANK, 19112022-084331, 70, 1, 1, 32, 21, 61964.0, 58.93634366989136, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |elite_multiplier = 36 |globalbest = <ant_defs.Ant object at 0x0000016E94F23610> | 
ASRANK, 19112022-084354, 70, 1, 1, 12, 1, 63287.0, 23.18840193748474, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |elite_multiplier = 36 |globalbest = <ant_defs.Ant object at 0x0000016E95088D00> | 
ASRANK, 19112022-084453, 70, 1, 1, 32, 21, 62361.0, 58.5557758808136, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |elite_multiplier = 36 |globalbest = <ant_defs.Ant object at 0x0000016E95088460> | 
ASRANK, 19112022-084549, 70, 1, 1, 31, 20, 61897.0, 56.53702688217163, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |elite_multiplier = 36 |globalbest = <ant_defs.Ant object at 0x0000016E95088850> | 
ASRANK, 19112022-084646, 70, 1, 1, 31, 20, 61246.0, 56.85335111618042, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |elite_multiplier = 36 |globalbest = <ant_defs.Ant object at 0x0000016E961B6820> | 
ASRANK, 19112022-084734, 70, 1, 1, 26, 15, 62170.0, 47.86058592796326, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |elite_multiplier = 36 |globalbest = <ant_defs.Ant object at 0x0000016E94F23460> | 
ASRANK, 19112022-084834, 70, 1, 1, 33, 22, 61479.0, 60.3236927986145, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |elite_multiplier = 36 |globalbest = <ant_defs.Ant object at 0x0000016E94EBCB50> | 
