Algorithm, Date, Population Count, alpha, beta, stagnation, best after, best, execution time, other variables 
ACO, 15112022-112223, 100, 1, 1, 21, 10, 2644.0, 150.99849438667297, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |selectionTypeConst = 0.5 |ACS_qlearn_gamma = 0.5 |globalbest = <ant_defs.Ant object at 0x0000021342D28970> | 
ACO, 15112022-112609, 100, 1, 1, 32, 21, 2554.0, 225.9365828037262, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |selectionTypeConst = 0.5 |ACS_qlearn_gamma = 0.5 |globalbest = <ant_defs.Ant object at 0x0000021342DA9400> | 
ACO, 15112022-112832, 100, 1, 1, 20, 9, 2761.0, 143.6898148059845, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |selectionTypeConst = 0.5 |ACS_qlearn_gamma = 0.5 |globalbest = <ant_defs.Ant object at 0x0000021342DA9DF0> | 
ACO, 15112022-113107, 100, 1, 1, 21, 10, 2601.0, 154.17359924316406, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |selectionTypeConst = 0.5 |ACS_qlearn_gamma = 0.5 |globalbest = <ant_defs.Ant object at 0x0000021342D93370> | 
ACO, 15112022-113437, 100, 1, 1, 29, 18, 2557.0, 210.8615186214447, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |selectionTypeConst = 0.5 |ACS_qlearn_gamma = 0.5 |globalbest = <ant_defs.Ant object at 0x000002132307C130> | 
ACO, 15112022-113704, 100, 1, 1, 20, 9, 2558.0, 146.26446843147278, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |selectionTypeConst = 0.5 |ACS_qlearn_gamma = 0.5 |globalbest = <ant_defs.Ant object at 0x0000021342DA9520> | 
ACO, 15112022-113952, 100, 1, 1, 23, 12, 2532.0, 168.27018761634827, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |selectionTypeConst = 0.5 |ACS_qlearn_gamma = 0.5 |globalbest = <ant_defs.Ant object at 0x0000021342DA9610> | 
ACO, 15112022-114239, 100, 1, 1, 23, 12, 2609.0, 166.73167181015015, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |selectionTypeConst = 0.5 |ACS_qlearn_gamma = 0.5 |globalbest = <ant_defs.Ant object at 0x0000021342D28A00> | 
MMAS, 15112022-114658, 100, 1, 1, 43, 10, 4490.0, 259.28209018707275, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 0.00044543429844097997 |min_pheromone = 2.8216110506359615e-07 |smoothing_coef = 0.5 |globalbest = <ant_defs.Ant object at 0x0000021342DA98B0> | 
MMAS, 15112022-115025, 100, 1, 1, 34, 1, 4457.0, 206.61085271835327, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 0.0004487323311644604 |min_pheromone = 2.842502494358418e-07 |smoothing_coef = 0.5 |globalbest = <ant_defs.Ant object at 0x0000021342D28340> | 
MMAS, 15112022-115554, 100, 1, 1, 55, 22, 4392.0, 329.6928520202637, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 0.0004553734061930783 |min_pheromone = 2.8845704957548876e-07 |smoothing_coef = 0.5 |globalbest = <ant_defs.Ant object at 0x0000021342DAFD00> | 
MMAS, 15112022-120131, 100, 1, 1, 56, 45, 4498.0, 336.27398228645325, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 0.00044464206313917296 |min_pheromone = 2.816592622800237e-07 |smoothing_coef = 0.5 |globalbest = <ant_defs.Ant object at 0x0000021342D28400> | 
MMAS, 15112022-120503, 100, 1, 1, 35, 2, 4555.0, 212.4913523197174, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 0.0004390779363336992 |min_pheromone = 2.7813465680253494e-07 |smoothing_coef = 0.5 |globalbest = <ant_defs.Ant object at 0x0000021342D53DF0> | 
MMAS, 15112022-121010, 100, 1, 1, 51, 40, 4327.0, 307.2948696613312, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 0.00046221400508435407 |min_pheromone = 2.9279023844130965e-07 |smoothing_coef = 0.5 |globalbest = <ant_defs.Ant object at 0x0000021342DAF3D0> | 
MMAS, 15112022-121348, 100, 1, 1, 36, 25, 4533.0, 217.87439894676208, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 0.00044120891242003087 |min_pheromone = 2.7948452718631074e-07 |smoothing_coef = 0.5 |globalbest = <ant_defs.Ant object at 0x0000021342D28670> | 
MMAS, 15112022-121825, 100, 1, 1, 46, 24, 4462.0, 276.29882073402405, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 0.00044822949350067237 |min_pheromone = 2.8393172607251157e-07 |smoothing_coef = 0.5 |globalbest = <ant_defs.Ant object at 0x0000021342DA9100> | 
MMAS, 15112022-122238, 100, 1, 1, 42, 20, 4642.0, 253.7667577266693, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 0.00043084877208099956 |min_pheromone = 2.7292187887452533e-07 |smoothing_coef = 0.5 |globalbest = <ant_defs.Ant object at 0x0000021342DA9430> | 
MMAS, 15112022-122722, 100, 1, 1, 47, 14, 4530.0, 284.0509431362152, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 0.0004415011037527594 |min_pheromone = 2.796696162771626e-07 |smoothing_coef = 0.5 |globalbest = <ant_defs.Ant object at 0x0000021342D28130> | 
ASRANK, 15112022-123155, 100, 1, 1, 43, 32, 4412.0, 272.8002953529358, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |elite_multiplier = 50 |globalbest = <ant_defs.Ant object at 0x0000021342DAFDF0> | 
ASRANK, 15112022-123620, 100, 1, 1, 43, 32, 4343.0, 264.6383149623871, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |elite_multiplier = 50 |globalbest = <ant_defs.Ant object at 0x0000021342DAF100> | 
ASRANK, 15112022-123955, 100, 1, 1, 35, 24, 4401.0, 214.61177396774292, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |elite_multiplier = 50 |globalbest = <ant_defs.Ant object at 0x0000021342DAF580> | 
ASRANK, 15112022-124219, 100, 1, 1, 23, 12, 4604.0, 144.59364533424377, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |elite_multiplier = 50 |globalbest = <ant_defs.Ant object at 0x0000021342DAF3D0> | 
ASRANK, 15112022-124557, 100, 1, 1, 34, 23, 4355.0, 217.69803094863892, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |elite_multiplier = 50 |globalbest = <ant_defs.Ant object at 0x0000021342DA92B0> | 
ASRANK, 15112022-124915, 100, 1, 1, 31, 20, 4479.0, 198.1636221408844, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |elite_multiplier = 50 |globalbest = <ant_defs.Ant object at 0x000002132307C280> | 
ASRANK, 15112022-125308, 100, 1, 1, 37, 26, 4528.0, 233.45019459724426, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |elite_multiplier = 50 |globalbest = <ant_defs.Ant object at 0x0000021342D28100> | 
ASRANK, 15112022-125709, 100, 1, 1, 38, 27, 4359.0, 240.87234377861023, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |elite_multiplier = 50 |globalbest = <ant_defs.Ant object at 0x0000021342DA97F0> | 
ASRANK, 15112022-130102, 100, 1, 1, 38, 27, 4449.0, 232.88233542442322, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |elite_multiplier = 50 |globalbest = <ant_defs.Ant object at 0x0000021342D283D0> | 
ASRANK, 15112022-130407, 100, 1, 1, 30, 19, 4463.0, 184.34674334526062, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |elite_multiplier = 50 |globalbest = <ant_defs.Ant object at 0x0000021342DA91F0> | 
