Algorithm, Date, Population Count, alpha, beta, stagnation, best after, best, execution time, other variables 
MMAS, 16112022-080728, 100, 5, 5, 45, 23, 130845.0, 137.69808268547058, pheromone_preference = 5 |heuristic_preference = 5 |Qval = 3 |evaporation = 0.6 |startpheromone = 2.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 1.9106576483625664e-05 |min_pheromone = 2.0761469149517816e-08 |smoothing_coef = 0.2 |globalbest = <ant_defs.Ant object at 0x000002414AE75820> | 
MMAS, 16112022-081009, 100, 5, 5, 53, 31, 128644.0, 160.9029905796051, pheromone_preference = 5 |heuristic_preference = 5 |Qval = 3 |evaporation = 0.6 |startpheromone = 2.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 1.9433475327259725e-05 |min_pheromone = 2.1116681935175048e-08 |smoothing_coef = 0.2 |globalbest = <ant_defs.Ant object at 0x000002414AE75610> | 
MMAS, 16112022-081214, 100, 5, 5, 41, 30, 128709.0, 124.8872299194336, pheromone_preference = 5 |heuristic_preference = 5 |Qval = 3 |evaporation = 0.6 |startpheromone = 2.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 1.9423661127038515e-05 |min_pheromone = 2.1106017690050104e-08 |smoothing_coef = 0.2 |globalbest = <ant_defs.Ant object at 0x000002414AFBBAF0> | 
MMAS, 16112022-081429, 100, 5, 5, 44, 33, 125064.0, 134.77169680595398, pheromone_preference = 5 |heuristic_preference = 5 |Qval = 3 |evaporation = 0.6 |startpheromone = 2.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 1.9989765240197016e-05 |min_pheromone = 2.172115421599068e-08 |smoothing_coef = 0.2 |globalbest = <ant_defs.Ant object at 0x000002414AFBB220> | 
MMAS, 16112022-081727, 100, 5, 5, 59, 26, 128938.0, 178.49280738830566, pheromone_preference = 5 |heuristic_preference = 5 |Qval = 3 |evaporation = 0.6 |startpheromone = 2.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 1.9389163784144318e-05 |min_pheromone = 2.106853240215188e-08 |smoothing_coef = 0.2 |globalbest = <ant_defs.Ant object at 0x000002414AE75C70> | 
MMAS, 16112022-081947, 100, 5, 5, 46, 24, 127465.0, 140.32666182518005, pheromone_preference = 5 |heuristic_preference = 5 |Qval = 3 |evaporation = 0.6 |startpheromone = 2.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 1.961322716039697e-05 |min_pheromone = 2.1312002752666677e-08 |smoothing_coef = 0.2 |globalbest = <ant_defs.Ant object at 0x000002414AFBB910> | 
MMAS, 16112022-082208, 100, 5, 5, 46, 13, 123985.0, 140.1766049861908, pheromone_preference = 5 |heuristic_preference = 5 |Qval = 3 |evaporation = 0.6 |startpheromone = 2.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 2.016372948340525e-05 |min_pheromone = 2.191018615855675e-08 |smoothing_coef = 0.2 |globalbest = <ant_defs.Ant object at 0x000002412BF55F40> | 
MMAS, 16112022-082503, 100, 5, 5, 58, 47, 132063.0, 175.48160481452942, pheromone_preference = 5 |heuristic_preference = 5 |Qval = 3 |evaporation = 0.6 |startpheromone = 2.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 1.893035899532799e-05 |min_pheromone = 2.0569988799805084e-08 |smoothing_coef = 0.2 |globalbest = <ant_defs.Ant object at 0x000002414AE754C0> | 
MMAS, 16112022-082735, 100, 5, 5, 50, 28, 128589.0, 152.17579436302185, pheromone_preference = 5 |heuristic_preference = 5 |Qval = 3 |evaporation = 0.6 |startpheromone = 2.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 1.944178740016642e-05 |min_pheromone = 2.112571394807222e-08 |smoothing_coef = 0.2 |globalbest = <ant_defs.Ant object at 0x000002414AE75610> | 
MMAS, 16112022-082931, 100, 5, 5, 38, 16, 126146.0, 116.18339467048645, pheromone_preference = 5 |heuristic_preference = 5 |Qval = 3 |evaporation = 0.6 |startpheromone = 2.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 1.9818305772676106e-05 |min_pheromone = 2.1534843997183096e-08 |smoothing_coef = 0.2 |globalbest = <ant_defs.Ant object at 0x000002414AE758B0> | 
ASRANK, 16112022-084636, 100, 5, 5, 17, 6, 226571.0, 55.90831780433655, pheromone_preference = 5 |heuristic_preference = 5 |Qval = 3 |evaporation = 0.9 |startpheromone = 1.0 |elite_multiplier = 50 |globalbest = <ant_defs.Ant object at 0x000002414B14C520> | 
ASRANK, 16112022-084735, 100, 5, 5, 18, 7, 264469.0, 58.99452805519104, pheromone_preference = 5 |heuristic_preference = 5 |Qval = 3 |evaporation = 0.9 |startpheromone = 1.0 |elite_multiplier = 50 |globalbest = <ant_defs.Ant object at 0x000002414B01BCA0> | 
ASRANK, 16112022-085009, 100, 5, 10, 25, 14, 121950.0, 81.15920329093933, pheromone_preference = 10 |heuristic_preference = 5 |Qval = 3 |evaporation = 0.8 |startpheromone = 1.0 |elite_multiplier = 50 |globalbest = <ant_defs.Ant object at 0x000002414B1AB5E0> | 
ASRANK, 16112022-085143, 100, 5, 10, 29, 18, 123862.0, 94.01513528823853, pheromone_preference = 10 |heuristic_preference = 5 |Qval = 3 |evaporation = 0.8 |startpheromone = 1.0 |elite_multiplier = 50 |globalbest = <ant_defs.Ant object at 0x000002414B1B0340> | 
ASRANK, 16112022-085342, 100, 5, 10, 37, 26, 121306.0, 118.85858607292175, pheromone_preference = 10 |heuristic_preference = 5 |Qval = 3 |evaporation = 0.8 |startpheromone = 1.0 |elite_multiplier = 50 |globalbest = <ant_defs.Ant object at 0x000002414B1B01F0> | 
ASRANK, 16112022-085531, 100, 5, 10, 34, 23, 122249.0, 109.28917837142944, pheromone_preference = 10 |heuristic_preference = 5 |Qval = 3 |evaporation = 0.8 |startpheromone = 1.0 |elite_multiplier = 50 |globalbest = <ant_defs.Ant object at 0x000002414B1B0AC0> | 
ASRANK, 16112022-085751, 100, 5, 10, 44, 33, 124604.0, 140.60382604599, pheromone_preference = 10 |heuristic_preference = 5 |Qval = 3 |evaporation = 0.8 |startpheromone = 1.0 |elite_multiplier = 50 |globalbest = <ant_defs.Ant object at 0x000002414B00D910> | 
ASRANK, 16112022-085944, 100, 5, 10, 35, 24, 124334.0, 112.22659635543823, pheromone_preference = 10 |heuristic_preference = 5 |Qval = 3 |evaporation = 0.8 |startpheromone = 1.0 |elite_multiplier = 50 |globalbest = <ant_defs.Ant object at 0x000002414B195460> | 
ASRANK, 16112022-090155, 100, 5, 10, 41, 30, 122228.0, 131.35023379325867, pheromone_preference = 10 |heuristic_preference = 5 |Qval = 3 |evaporation = 0.8 |startpheromone = 1.0 |elite_multiplier = 50 |globalbest = <ant_defs.Ant object at 0x000002414B1727C0> | 
ASRANK, 16112022-090329, 100, 5, 10, 29, 18, 121413.0, 93.85933470726013, pheromone_preference = 10 |heuristic_preference = 5 |Qval = 3 |evaporation = 0.8 |startpheromone = 1.0 |elite_multiplier = 50 |globalbest = <ant_defs.Ant object at 0x000002412B16A940> | 
ASRANK, 16112022-090506, 100, 5, 10, 30, 19, 125141.0, 97.17446851730347, pheromone_preference = 10 |heuristic_preference = 5 |Qval = 3 |evaporation = 0.8 |startpheromone = 1.0 |elite_multiplier = 50 |globalbest = <ant_defs.Ant object at 0x000002414B1DBD60> | 
ASRANK, 16112022-090659, 100, 5, 10, 35, 24, 122545.0, 112.9401924610138, pheromone_preference = 10 |heuristic_preference = 5 |Qval = 3 |evaporation = 0.8 |startpheromone = 1.0 |elite_multiplier = 50 |globalbest = <ant_defs.Ant object at 0x000002414B184FD0> | 
AS, 16112022-091101, 100, 5, 5, 27, 16, 131249.0, 87.98227381706238, pheromone_preference = 5 |heuristic_preference = 5 |Qval = 3 |evaporation = 0.6 |startpheromone = 2.0 |globalbest = <ant_defs.Ant object at 0x000002414B160A90> | 
AS, 16112022-091213, 100, 5, 5, 22, 11, 144572.0, 71.85189127922058, pheromone_preference = 5 |heuristic_preference = 5 |Qval = 3 |evaporation = 0.6 |startpheromone = 2.0 |globalbest = <ant_defs.Ant object at 0x000002414B184AF0> | 
AS, 16112022-091327, 100, 5, 5, 23, 12, 139452.0, 74.92520666122437, pheromone_preference = 5 |heuristic_preference = 5 |Qval = 3 |evaporation = 0.6 |startpheromone = 2.0 |globalbest = <ant_defs.Ant object at 0x000002414B172F10> | 
AS, 16112022-091443, 100, 5, 5, 23, 12, 139041.0, 75.5567901134491, pheromone_preference = 5 |heuristic_preference = 5 |Qval = 3 |evaporation = 0.6 |startpheromone = 2.0 |globalbest = <ant_defs.Ant object at 0x000002414B1725B0> | 
AS, 16112022-091604, 100, 5, 5, 25, 14, 135837.0, 81.1495635509491, pheromone_preference = 5 |heuristic_preference = 5 |Qval = 3 |evaporation = 0.6 |startpheromone = 2.0 |globalbest = <ant_defs.Ant object at 0x000002414B1D81F0> | 
AS, 16112022-091717, 100, 5, 5, 22, 11, 145859.0, 72.30686354637146, pheromone_preference = 5 |heuristic_preference = 5 |Qval = 3 |evaporation = 0.6 |startpheromone = 2.0 |globalbest = <ant_defs.Ant object at 0x000002414B1D8D60> | 
AS, 16112022-091841, 100, 5, 5, 26, 15, 125972.0, 84.60870027542114, pheromone_preference = 5 |heuristic_preference = 5 |Qval = 3 |evaporation = 0.6 |startpheromone = 2.0 |globalbest = <ant_defs.Ant object at 0x000002414B1DB940> | 
AS, 16112022-091956, 100, 5, 5, 23, 12, 130435.0, 74.61409211158752, pheromone_preference = 5 |heuristic_preference = 5 |Qval = 3 |evaporation = 0.6 |startpheromone = 2.0 |globalbest = <ant_defs.Ant object at 0x000002414AFBB370> | 
AS, 16112022-092114, 100, 5, 5, 23, 12, 126675.0, 78.14562797546387, pheromone_preference = 5 |heuristic_preference = 5 |Qval = 3 |evaporation = 0.6 |startpheromone = 2.0 |globalbest = <ant_defs.Ant object at 0x000002414B1A5850> | 
AS, 16112022-092228, 100, 5, 5, 22, 11, 139755.0, 74.25502729415894, pheromone_preference = 5 |heuristic_preference = 5 |Qval = 3 |evaporation = 0.6 |startpheromone = 2.0 |globalbest = <ant_defs.Ant object at 0x000002414B195130> | 
