Algorithm, Date, Population Count, alpha, beta, stagnation, best after, best, execution time, other variables 
MMAS, 30112022-084537, 53, 6, 10, 83, 67, 1330, 8.080529689788818, pheromone_preference = 10 |heuristic_preference = 6 |Qval = 1 |evaporation = 0.5 |startpheromone = 2.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 0.0015037593984962407 |min_pheromone = 5.114061308677112e-05 |smoothing_coef = 0.5 |globalbest = <ant_defs.QapAnt object at 0x000002C80F93BCA0> | 
MMAS, 30112022-084542, 53, 6, 10, 58, 26, 1354, 5.341139793395996, pheromone_preference = 10 |heuristic_preference = 6 |Qval = 1 |evaporation = 0.5 |startpheromone = 2.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 0.0014771048744460858 |min_pheromone = 5.023413250029954e-05 |smoothing_coef = 0.5 |globalbest = <ant_defs.QapAnt object at 0x000002C86FBA1F40> | 
MMAS, 30112022-084547, 53, 6, 10, 53, 21, 1326, 4.753262281417847, pheromone_preference = 10 |heuristic_preference = 6 |Qval = 1 |evaporation = 0.5 |startpheromone = 2.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 0.0015082956259426848 |min_pheromone = 5.129488341282472e-05 |smoothing_coef = 0.5 |globalbest = <ant_defs.QapAnt object at 0x000002C80F93B9D0> | 
MMAS, 30112022-084552, 53, 6, 10, 52, 36, 1344, 4.855489015579224, pheromone_preference = 10 |heuristic_preference = 6 |Qval = 1 |evaporation = 0.5 |startpheromone = 2.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 0.001488095238095238 |min_pheromone = 5.060789836711724e-05 |smoothing_coef = 0.5 |globalbest = <ant_defs.QapAnt object at 0x000002C80F93B6A0> | 
MMAS, 30112022-084557, 53, 6, 10, 56, 24, 1356, 5.222315311431885, pheromone_preference = 10 |heuristic_preference = 6 |Qval = 1 |evaporation = 0.5 |startpheromone = 2.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 0.0014749262536873156 |min_pheromone = 5.0160040859443644e-05 |smoothing_coef = 0.5 |globalbest = <ant_defs.QapAnt object at 0x000002C80F93BCD0> | 
ASRANK, 30112022-085002, 53, 5, 10, 17, 1, 1376, 1.7008459568023682, pheromone_preference = 10 |heuristic_preference = 5 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |elite_multiplier = 25 |globalbest = <ant_defs.QapAnt object at 0x000002C80F93B0D0> | 
ASRANK, 30112022-085004, 53, 5, 10, 19, 3, 1348, 1.8194549083709717, pheromone_preference = 10 |heuristic_preference = 5 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |elite_multiplier = 25 |globalbest = <ant_defs.QapAnt object at 0x000002C80F93BDF0> | 
ASRANK, 30112022-085007, 53, 5, 10, 28, 12, 1338, 2.635671854019165, pheromone_preference = 10 |heuristic_preference = 5 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |elite_multiplier = 25 |globalbest = <ant_defs.QapAnt object at 0x000002C80F93B1F0> | 
ASRANK, 30112022-085008, 53, 5, 10, 16, 0, 1364, 1.514521837234497, pheromone_preference = 10 |heuristic_preference = 5 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |elite_multiplier = 25 |globalbest = <ant_defs.QapAnt object at 0x000002C80F917F70> | 
ASRANK, 30112022-085010, 53, 5, 10, 21, 5, 1342, 1.962536096572876, pheromone_preference = 10 |heuristic_preference = 5 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |elite_multiplier = 25 |globalbest = <ant_defs.QapAnt object at 0x000002C80F93B880> | 
