Algorithm, Date, Population Count, alpha, beta, stagnation, best after, best, execution time, other variables 
ACO, 15112022-134220, 100, 1, 1, 42, 31, 198912.0, 148.45858573913574, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |selectionTypeConst = 0.5 |ACS_qlearn_gamma = 0.5 |globalbest = <ant_defs.Ant object at 0x00000213440466A0> | 
ACO, 15112022-134354, 100, 1, 1, 26, 15, 192936.0, 93.50938677787781, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |selectionTypeConst = 0.5 |ACS_qlearn_gamma = 0.5 |globalbest = <ant_defs.Ant object at 0x0000021342DAF760> | 
ACO, 15112022-134530, 100, 1, 1, 27, 16, 201730.0, 96.47442603111267, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |selectionTypeConst = 0.5 |ACS_qlearn_gamma = 0.5 |globalbest = <ant_defs.Ant object at 0x0000021342DAF640> | 
ACO, 15112022-134700, 100, 1, 1, 25, 14, 202972.0, 89.6792676448822, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |selectionTypeConst = 0.5 |ACS_qlearn_gamma = 0.5 |globalbest = <ant_defs.Ant object at 0x0000021342D93130> | 
ACO, 15112022-134850, 100, 1, 1, 31, 20, 195124.0, 110.5762128829956, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |selectionTypeConst = 0.5 |ACS_qlearn_gamma = 0.5 |globalbest = <ant_defs.Ant object at 0x0000021342DB3C40> | 
ACO, 15112022-135044, 100, 1, 1, 32, 21, 196872.0, 113.90272402763367, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |selectionTypeConst = 0.5 |ACS_qlearn_gamma = 0.5 |globalbest = <ant_defs.Ant object at 0x0000021342DAF3D0> | 
MMAS, 15112022-135405, 100, 1, 1, 67, 56, 336601.0, 200.3845899105072, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 5.941752995386229e-06 |min_pheromone = 6.456390636673471e-09 |smoothing_coef = 0.5 |globalbest = <ant_defs.Ant object at 0x0000021344046A60> | 
MMAS, 15112022-135616, 100, 1, 1, 43, 21, 327861.0, 131.76933670043945, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 6.100146098499059e-06 |min_pheromone = 6.628502763960723e-09 |smoothing_coef = 0.5 |globalbest = <ant_defs.Ant object at 0x0000021342DAF670> | 
MMAS, 15112022-135811, 100, 1, 1, 37, 4, 319461.0, 114.8441960811615, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 6.26054510566235e-06 |min_pheromone = 6.8027945342152156e-09 |smoothing_coef = 0.5 |globalbest = <ant_defs.Ant object at 0x0000021342D93D90> | 
MMAS, 15112022-140028, 100, 1, 1, 44, 11, 332330.0, 137.12146306037903, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 6.018114524719405e-06 |min_pheromone = 6.539366126124415e-09 |smoothing_coef = 0.5 |globalbest = <ant_defs.Ant object at 0x0000021342DAF5E0> | 
MMAS, 15112022-140231, 100, 1, 1, 39, 6, 333154.0, 122.69245862960815, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 6.003229737598828e-06 |min_pheromone = 6.523192111440736e-09 |smoothing_coef = 0.5 |globalbest = <ant_defs.Ant object at 0x00000213440465B0> | 
MMAS, 15112022-140511, 100, 1, 1, 50, 28, 336317.0, 159.76826786994934, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 5.946770457633721e-06 |min_pheromone = 6.4618426802538295e-09 |smoothing_coef = 0.5 |globalbest = <ant_defs.Ant object at 0x0000021342DAFAF0> | 
MMAS, 15112022-140803, 100, 1, 1, 54, 32, 322465.0, 172.0171935558319, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 6.202223497123719e-06 |min_pheromone = 6.739421471151682e-09 |smoothing_coef = 0.5 |globalbest = <ant_defs.Ant object at 0x0000021342DAFE20> | 
MMAS, 15112022-141026, 100, 1, 1, 45, 34, 328318.0, 142.85151410102844, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 6.0916550417582956e-06 |min_pheromone = 6.619276264764426e-09 |smoothing_coef = 0.5 |globalbest = <ant_defs.Ant object at 0x0000021344046B80> | 
MMAS, 15112022-141323, 100, 1, 1, 56, 45, 335779.0, 177.511412858963, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 5.956298636901057e-06 |min_pheromone = 6.472196131071112e-09 |smoothing_coef = 0.5 |globalbest = <ant_defs.Ant object at 0x0000021342DB3F10> | 
MMAS, 15112022-141617, 100, 1, 1, 54, 21, 330782.0, 173.3563516139984, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 6.0462782134457135e-06 |min_pheromone = 6.569969178174529e-09 |smoothing_coef = 0.5 |globalbest = <ant_defs.Ant object at 0x0000021342D93580> | 
ASRANK, 15112022-141807, 100, 1, 1, 33, 22, 318123.0, 110.29757571220398, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |elite_multiplier = 50 |globalbest = <ant_defs.Ant object at 0x0000021344046CA0> | 
ASRANK, 15112022-142043, 100, 1, 1, 49, 38, 302093.0, 155.9103763103485, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |elite_multiplier = 50 |globalbest = <ant_defs.Ant object at 0x0000021342DB3B80> | 
ASRANK, 15112022-142216, 100, 1, 1, 29, 18, 328848.0, 93.37305665016174, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |elite_multiplier = 50 |globalbest = <ant_defs.Ant object at 0x00000213440463A0> | 
ASRANK, 15112022-142417, 100, 1, 1, 38, 27, 305750.0, 121.02615332603455, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |elite_multiplier = 50 |globalbest = <ant_defs.Ant object at 0x0000021342D93A00> | 
ASRANK, 15112022-142715, 100, 1, 1, 57, 46, 308906.0, 178.08492851257324, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |elite_multiplier = 50 |globalbest = <ant_defs.Ant object at 0x0000021342DAFDF0> | 
ASRANK, 15112022-142904, 100, 1, 1, 33, 22, 319280.0, 108.92178344726562, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |elite_multiplier = 50 |globalbest = <ant_defs.Ant object at 0x0000021342DB3C70> | 
ASRANK, 15112022-143106, 100, 1, 1, 36, 25, 324165.0, 121.85802841186523, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |elite_multiplier = 50 |globalbest = <ant_defs.Ant object at 0x0000021342DAFB20> | 
ASRANK, 15112022-143255, 100, 1, 1, 32, 21, 334569.0, 108.93857073783875, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |elite_multiplier = 50 |globalbest = <ant_defs.Ant object at 0x0000021344046430> | 
ASRANK, 15112022-143455, 100, 1, 1, 38, 27, 311859.0, 119.54611325263977, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |elite_multiplier = 50 |globalbest = <ant_defs.Ant object at 0x0000021342DAFE50> | 
ASRANK, 15112022-143739, 100, 1, 1, 52, 41, 300444.0, 164.0470654964447, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |elite_multiplier = 50 |globalbest = <ant_defs.Ant object at 0x0000021344046430> | 
