Algorithm, Date, Population Count, alpha, beta, stagnation, best after, best, execution time, other variables 
MMAS, 30112022-100113, 53, 1, 1, 90, 74, 8272128, 233.1918122768402, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 2.417757558877232e-07 |min_pheromone = 4.26828613495226e-10 |smoothing_coef = 0.5 |globalbest = <ant_defs.QapAnt object at 0x000001C5592AD5B0> | 
MMAS, 30112022-100400, 53, 1, 1, 64, 32, 8277292, 166.332861661911, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 2.4162491790793415e-07 |min_pheromone = 4.265623255643316e-10 |smoothing_coef = 0.5 |globalbest = <ant_defs.QapAnt object at 0x000001C579E79FD0> | 
MMAS, 30112022-100651, 53, 1, 1, 66, 18, 8225128, 171.45205330848694, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 2.431573101354775e-07 |min_pheromone = 4.2926759618756537e-10 |smoothing_coef = 0.5 |globalbest = <ant_defs.QapAnt object at 0x000001C579E76430> | 
MMAS, 30112022-101010, 53, 1, 1, 77, 29, 8248538, 199.11020350456238, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 2.424672105529489e-07 |min_pheromone = 4.2804930096643034e-10 |smoothing_coef = 0.5 |globalbest = <ant_defs.QapAnt object at 0x000001C55A18C4C0> | 
MMAS, 30112022-101341, 53, 1, 1, 80, 48, 8286812, 211.26047372817993, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 2.413473359839707e-07 |min_pheromone = 4.260722850832187e-10 |smoothing_coef = 0.5 |globalbest = <ant_defs.QapAnt object at 0x000001C579E76730> | 
ASRANK, 30112022-101442, 53, 1, 1, 21, 5, 8298828, 60.36547303199768, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |elite_multiplier = 62 |globalbest = <ant_defs.QapAnt object at 0x000001C579E79AF0> | 
ASRANK, 30112022-101605, 53, 1, 1, 29, 13, 8205494, 83.65012764930725, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |elite_multiplier = 62 |globalbest = <ant_defs.QapAnt object at 0x000001C579E2AE50> | 
ASRANK, 30112022-101822, 53, 1, 1, 48, 32, 8211218, 136.6737129688263, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |elite_multiplier = 62 |globalbest = <ant_defs.QapAnt object at 0x000001C579E796A0> | 
Algorithm, Date, Population Count, alpha, beta, stagnation, best after, best, execution time, other variables 
AS, 30112022-102004, 26, 5, 10, 33, 17, 8282130, 46.663013219833374, pheromone_preference = 10 |heuristic_preference = 5 |Qval = 1 |evaporation = 0.5 |startpheromone = 2.0 |globalbest = <ant_defs.QapAnt object at 0x000001C579E38A30> | 
AS, 30112022-102128, 26, 5, 10, 36, 20, 8300216, 50.89042901992798, pheromone_preference = 10 |heuristic_preference = 5 |Qval = 1 |evaporation = 0.1 |startpheromone = 2.0 |globalbest = <ant_defs.QapAnt object at 0x000001C579E799D0> | 
AS, 30112022-102214, 26, 5, 10, 31, 15, 8291656, 46.29791522026062, pheromone_preference = 10 |heuristic_preference = 5 |Qval = 1 |evaporation = 0.1 |startpheromone = 2.0 |globalbest = <ant_defs.QapAnt object at 0x000001C57A26CFA0> | 
AS, 30112022-102252, 26, 5, 10, 18, 2, 8271236, 26.92056965827942, pheromone_preference = 10 |heuristic_preference = 5 |Qval = 1 |evaporation = 0.9 |startpheromone = 2.0 |globalbest = <ant_defs.QapAnt object at 0x000001C579F7B490> | 
AS, 30112022-102318, 26, 5, 10, 17, 1, 8318040, 25.960657119750977, pheromone_preference = 10 |heuristic_preference = 5 |Qval = 1 |evaporation = 0.9 |startpheromone = 2.0 |globalbest = <ant_defs.QapAnt object at 0x000001C579F7B0A0> | 
AS, 30112022-102346, 26, 5, 10, 20, 4, 8310276, 28.303382635116577, pheromone_preference = 10 |heuristic_preference = 5 |Qval = 1 |evaporation = 0.9 |startpheromone = 2.0 |globalbest = <ant_defs.QapAnt object at 0x000001C579F7BAF0> | 
AS, 30112022-102416, 26, 5, 10, 22, 6, 8318042, 30.34367036819458, pheromone_preference = 10 |heuristic_preference = 5 |Qval = 1 |evaporation = 0.9 |startpheromone = 2.0 |globalbest = <ant_defs.QapAnt object at 0x000001C579F7B9A0> | 
AS, 30112022-102449, 26, 5, 10, 24, 8, 8320418, 33.08863711357117, pheromone_preference = 10 |heuristic_preference = 5 |Qval = 1 |evaporation = 0.9 |startpheromone = 2.0 |globalbest = <ant_defs.QapAnt object at 0x000001C579F7B1F0> | 
AS, 30112022-102604, 26, 5, 5, 19, 3, 8338706, 28.58969259262085, pheromone_preference = 5 |heuristic_preference = 5 |Qval = 1 |evaporation = 0.9 |startpheromone = 2.0 |globalbest = <ant_defs.QapAnt object at 0x000001C57A277EE0> | 
AS, 30112022-102658, 26, 5, 5, 38, 22, 8253774, 54.805365800857544, pheromone_preference = 5 |heuristic_preference = 5 |Qval = 1 |evaporation = 0.9 |startpheromone = 2.0 |globalbest = <ant_defs.QapAnt object at 0x000001C57A277D90> | 
AS, 30112022-102756, 26, 5, 5, 40, 24, 8303362, 57.65992069244385, pheromone_preference = 5 |heuristic_preference = 5 |Qval = 1 |evaporation = 0.9 |startpheromone = 2.0 |globalbest = <ant_defs.QapAnt object at 0x000001C579E23E80> | 
AS, 30112022-102826, 26, 5, 5, 22, 6, 8327828, 30.092341661453247, pheromone_preference = 5 |heuristic_preference = 5 |Qval = 1 |evaporation = 0.9 |startpheromone = 2.0 |globalbest = <ant_defs.QapAnt object at 0x000001C57A2775E0> | 
AS, 30112022-102856, 26, 5, 5, 22, 6, 8293516, 30.34559726715088, pheromone_preference = 5 |heuristic_preference = 5 |Qval = 1 |evaporation = 0.9 |startpheromone = 2.0 |globalbest = <ant_defs.QapAnt object at 0x000001C57A277CD0> | 
AS, 30112022-103128, 26, 10, 10, 47, 31, 8310190, 67.30501461029053, pheromone_preference = 10 |heuristic_preference = 10 |Qval = 1 |evaporation = 0.9 |startpheromone = 2.0 |globalbest = <ant_defs.QapAnt object at 0x000001C579F7B550> | 
AS, 30112022-103210, 26, 10, 10, 28, 12, 8319138, 42.4890022277832, pheromone_preference = 10 |heuristic_preference = 10 |Qval = 1 |evaporation = 0.9 |startpheromone = 2.0 |globalbest = <ant_defs.QapAnt object at 0x000001C55AF75F40> | 
AS, 30112022-103242, 26, 10, 10, 22, 6, 8303174, 31.526779890060425, pheromone_preference = 10 |heuristic_preference = 10 |Qval = 1 |evaporation = 0.9 |startpheromone = 2.0 |globalbest = <ant_defs.QapAnt object at 0x000001C579F7B6D0> | 
AS, 30112022-103339, 26, 10, 10, 43, 27, 8315776, 57.66349649429321, pheromone_preference = 10 |heuristic_preference = 10 |Qval = 1 |evaporation = 0.9 |startpheromone = 2.0 |globalbest = <ant_defs.QapAnt object at 0x000001C55AF75DF0> | 
AS, 30112022-103408, 26, 10, 10, 21, 5, 8321150, 28.292964458465576, pheromone_preference = 10 |heuristic_preference = 10 |Qval = 1 |evaporation = 0.9 |startpheromone = 2.0 |globalbest = <ant_defs.QapAnt object at 0x000001C579E23E80> | 
AS, 30112022-103625, 26, 5, 10, 41, 25, 8307384, 60.76179337501526, pheromone_preference = 10 |heuristic_preference = 5 |Qval = 2 |evaporation = 0.9 |startpheromone = 2.0 |globalbest = <ant_defs.QapAnt object at 0x000001C57A2771F0> | 
AS, 30112022-103706, 26, 5, 10, 29, 13, 8279532, 40.74303841590881, pheromone_preference = 10 |heuristic_preference = 5 |Qval = 2 |evaporation = 0.9 |startpheromone = 2.0 |globalbest = <ant_defs.QapAnt object at 0x000001C57A277D60> | 
AS, 30112022-103735, 26, 5, 10, 21, 5, 8300452, 29.4126615524292, pheromone_preference = 10 |heuristic_preference = 5 |Qval = 2 |evaporation = 0.9 |startpheromone = 2.0 |globalbest = <ant_defs.QapAnt object at 0x000001C55AF75DF0> | 
AS, 30112022-103839, 26, 5, 10, 47, 31, 8304758, 64.02272415161133, pheromone_preference = 10 |heuristic_preference = 5 |Qval = 2 |evaporation = 0.9 |startpheromone = 2.0 |globalbest = <ant_defs.QapAnt object at 0x000001C57A277B20> | 
AS, 30112022-103917, 26, 5, 10, 27, 11, 8319326, 37.61881923675537, pheromone_preference = 10 |heuristic_preference = 5 |Qval = 2 |evaporation = 0.9 |startpheromone = 2.0 |globalbest = <ant_defs.QapAnt object at 0x000001C57A277C40> | 
ACO, 30112022-105106, 53, 5, 5, 19, 3, 8314188, 65.71555399894714, pheromone_preference = 5 |heuristic_preference = 5 |Qval = 1 |evaporation = 0.1 |startpheromone = 2.0 |selectionTypeConst = 0.3 |ACS_qlearn_gamma = 0.5 |globalbest = <ant_defs.QapAnt object at 0x000001C57A277910> | 
ACO, 30112022-105250, 53, 5, 5, 32, 16, 8291202, 104.08488774299622, pheromone_preference = 5 |heuristic_preference = 5 |Qval = 1 |evaporation = 0.1 |startpheromone = 2.0 |selectionTypeConst = 0.3 |ACS_qlearn_gamma = 0.5 |globalbest = <ant_defs.QapAnt object at 0x000001C579F7B2B0> | 
ACO, 30112022-105345, 53, 5, 5, 17, 1, 8298176, 55.415016651153564, pheromone_preference = 5 |heuristic_preference = 5 |Qval = 1 |evaporation = 0.1 |startpheromone = 2.0 |selectionTypeConst = 0.3 |ACS_qlearn_gamma = 0.5 |globalbest = <ant_defs.QapAnt object at 0x000001C579F7BE80> | 
ACO, 30112022-105531, 53, 5, 5, 33, 17, 8281330, 106.00654554367065, pheromone_preference = 5 |heuristic_preference = 5 |Qval = 1 |evaporation = 0.1 |startpheromone = 2.0 |selectionTypeConst = 0.3 |ACS_qlearn_gamma = 0.5 |globalbest = <ant_defs.QapAnt object at 0x000001C579F7B4C0> | 
ACO, 30112022-105736, 53, 5, 5, 37, 21, 8276528, 125.2096254825592, pheromone_preference = 5 |heuristic_preference = 5 |Qval = 1 |evaporation = 0.1 |startpheromone = 2.0 |selectionTypeConst = 0.3 |ACS_qlearn_gamma = 0.5 |globalbest = <ant_defs.QapAnt object at 0x000001C579F7B190> | 
AS, 30112022-110138, 26, 1, 1, 81, 65, 8291656, 124.16988205909729, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.1 |startpheromone = 1.0 |globalbest = <ant_defs.QapAnt object at 0x000001C57A24D3A0> | 
AS, 30112022-110210, 26, 1, 1, 21, 5, 8237524, 32.2650842666626, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.1 |startpheromone = 1.0 |globalbest = <ant_defs.QapAnt object at 0x000001C5592AD4C0> | 
AS, 30112022-110236, 26, 1, 1, 16, 0, 8299654, 25.9892795085907, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.1 |startpheromone = 1.0 |globalbest = <ant_defs.QapAnt object at 0x000001C579E76CA0> | 
AS, 30112022-110312, 26, 1, 1, 25, 9, 8254176, 35.553383588790894, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.1 |startpheromone = 1.0 |globalbest = <ant_defs.QapAnt object at 0x000001C579E2AFA0> | 
Algorithm, Date, Population Count, alpha, beta, stagnation, best after, best, execution time, other variables 
AS, 30112022-110448, 26, 1, 1, 37, 21, 8306344, 57.03458571434021, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.1 |startpheromone = 1.0 |globalbest = <ant_defs.QapAnt object at 0x000001C57A26C640> | 
AS, 30112022-110548, 26, 1, 1, 42, 26, 8308562, 60.58604669570923, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.1 |startpheromone = 1.0 |globalbest = <ant_defs.QapAnt object at 0x000001C57A26C160> | 
AS, 30112022-110635, 26, 1, 1, 31, 15, 8315302, 46.28490734100342, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.1 |startpheromone = 1.0 |globalbest = <ant_defs.QapAnt object at 0x000001C57A26C370> | 
AS, 30112022-110721, 26, 1, 1, 32, 16, 8307586, 46.58273506164551, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.1 |startpheromone = 1.0 |globalbest = <ant_defs.QapAnt object at 0x000001C57A26CA60> | 
AS, 30112022-110755, 26, 1, 1, 23, 7, 8292418, 33.93438792228699, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.1 |startpheromone = 1.0 |globalbest = <ant_defs.QapAnt object at 0x000001C57A26CDC0> | 
ACO, 30112022-110851, 53, 1, 1, 17, 1, 8301284, 55.18242311477661, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.1 |startpheromone = 1.0 |selectionTypeConst = 0.5 |ACS_qlearn_gamma = 0.5 |globalbest = <ant_defs.QapAnt object at 0x000001C579F7B670> | 
ACO, 30112022-111119, 53, 1, 1, 46, 30, 8299052, 148.78096055984497, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.1 |startpheromone = 1.0 |selectionTypeConst = 0.5 |ACS_qlearn_gamma = 0.5 |globalbest = <ant_defs.QapAnt object at 0x000001C57A24D220> | 
ACO, 30112022-111231, 53, 1, 1, 23, 7, 8235238, 72.20911741256714, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.1 |startpheromone = 1.0 |selectionTypeConst = 0.5 |ACS_qlearn_gamma = 0.5 |globalbest = <ant_defs.QapAnt object at 0x000001C579E65EB0> | 
ACO, 30112022-111400, 53, 1, 1, 28, 12, 8303154, 88.46538996696472, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.1 |startpheromone = 1.0 |selectionTypeConst = 0.5 |ACS_qlearn_gamma = 0.5 |globalbest = <ant_defs.QapAnt object at 0x000001C57A26C5B0> | 
ACO, 30112022-111500, 53, 1, 1, 19, 3, 8309454, 60.175113916397095, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.1 |startpheromone = 1.0 |selectionTypeConst = 0.5 |ACS_qlearn_gamma = 0.5 |globalbest = <ant_defs.QapAnt object at 0x000001C579F7B7C0> | 
MMAS, 30112022-111818, 53, 1, 1, 66, 50, 8297248, 198.29731726646423, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.1 |startpheromone = 1.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 1.339132096703764e-07 |min_pheromone = 2.364091031478173e-10 |smoothing_coef = 0.5 |globalbest = <ant_defs.QapAnt object at 0x000001C579F7BAF0> | 
MMAS, 30112022-112112, 53, 1, 1, 59, 43, 8283918, 173.57674360275269, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.1 |startpheromone = 1.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 1.341286950342955e-07 |min_pheromone = 2.367895189540771e-10 |smoothing_coef = 0.5 |globalbest = <ant_defs.QapAnt object at 0x000001C57A26C310> | 
MMAS, 30112022-112435, 53, 1, 1, 71, 39, 8254160, 202.99161887168884, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.1 |startpheromone = 1.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 1.3461225746909573e-07 |min_pheromone = 2.3764319546447136e-10 |smoothing_coef = 0.5 |globalbest = <ant_defs.QapAnt object at 0x000001C57A26C9D0> | 
MMAS, 30112022-112751, 53, 1, 1, 65, 17, 8270276, 195.47806358337402, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.1 |startpheromone = 1.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 1.34349943231775e-07 |min_pheromone = 2.3718010841174113e-10 |smoothing_coef = 0.5 |globalbest = <ant_defs.QapAnt object at 0x000001C57A26CAC0> | 
MMAS, 30112022-113041, 53, 1, 1, 59, 43, 8271262, 170.42250514030457, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.1 |startpheromone = 1.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 1.3433392765349607e-07 |min_pheromone = 2.3715183466259697e-10 |smoothing_coef = 0.5 |globalbest = <ant_defs.QapAnt object at 0x000001C57A26C820> | 
ASRANK, 30112022-113302, 53, 1, 1, 50, 34, 8281004, 140.86957359313965, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.1 |startpheromone = 1.0 |elite_multiplier = 62 |globalbest = <ant_defs.QapAnt object at 0x000001C57A24D3A0> | 
ASRANK, 30112022-113353, 53, 1, 1, 18, 2, 8307700, 50.71853566169739, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.1 |startpheromone = 1.0 |elite_multiplier = 62 |globalbest = <ant_defs.QapAnt object at 0x000001C57A24DAF0> | 
ASRANK, 30112022-113540, 53, 1, 1, 39, 23, 8285308, 107.09889221191406, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.1 |startpheromone = 1.0 |elite_multiplier = 62 |globalbest = <ant_defs.QapAnt object at 0x000001C57A26C430> | 
ASRANK, 30112022-113704, 53, 1, 1, 30, 14, 8282934, 84.2929458618164, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.1 |startpheromone = 1.0 |elite_multiplier = 62 |globalbest = <ant_defs.QapAnt object at 0x000001C579E65EB0> | 
ASRANK, 30112022-113825, 53, 1, 1, 30, 14, 8295046, 81.22538638114929, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.1 |startpheromone = 1.0 |elite_multiplier = 62 |globalbest = <ant_defs.QapAnt object at 0x000001C57A24DEB0> | 
